gene,matrix_index
STAT6,10984
LRP1,10985
NXPH4,10986
SHMT2,10987
NDUFA4L2,10988
STAC3,10989
R3HDM2,10990
INHBE,10992
GLI1,10993
ARHGAP9,10994
MARS,10995
DDIT3,10996
MBD6,10997
DCTN2,10998
KIF5A,10999
PIP4K2C,11000
DTX3,11001
B4GALNT1,11002
SLC26A10,11003
OS9,11004
AGAP2,11005
TSPAN31,11006
CDK4,11007
MARCH9,11008
METTL1,11010
TSFM,11011
AVIL,11012
CTDSP2,11013
XRCC6BP1,11014
LRIG3,11015
SLC16A7,11016
FAM19A2,11017
USP15,11018
MON2,11019
PPM1H,11021
AVPR1A,11022
DPY19L2,11023
TMEM5,11024
SRGAP1,11025
C12orf66,11026
C12orf56,11027
XPOT,11028
TBK1,11029
RASSF3,11030
GNS,11031
WIF1,11032
LEMD3,11033
MSRB3,11034
HMGA2,11036
LLPH,11037
TMBIM4,11038
IRAK3,11039
HELB,11040
GRIP1,11041
CAND1,11042
DYRK2,11043
IFNG,11044
IL26,11045
IL22,11046
MDM1,11047
RAP1B,11048
NUP107,11049
SLC35E3,11050
MDM2,11051
CPM,11052
CPSF6,11053
LYZ,11054
YEATS4,11055
FRS2,11056
CCT2,11057
LRRC10,11058
BEST3,11059
RAB3IP,11060
CNOT2,11061
KCNMB4,11062
PTPRB,11063
PTPRR,11064
TSPAN8,11065
LGR5,11066
ZFC3H1,11067
THAP2,11068
TMEM19,11069
RAB21,11070
TBC1D15,11071
TPH2,11072
TRHDE,11073
ATXN7L3B,11074
KCNC2,11075
GLIPR1L2,11078
GLIPR1,11079
KRR1,11080
PHLDA1,11081
NAP1L1,11082
BBS10,11083
OSBPL8,11084
ZDHHC17,11085
CSRP2,11086
E2F7,11087
NAV3,11088
SYT1,11089
PAWR,11090
PPP1R12A,11091
PTPRQ,11092
MYF6,11093
MYF5,11094
LIN7A,11095
ACSS3,11096
PPFIA2,11097
CCDC59,11098
TMTC2,11099
SLC6A15,11100
LRRIQ1,11102
ALX1,11103
RASSF9,11104
NTS,11105
MGAT4C,11106
C12orf50,11107
C12orf29,11108
CEP290,11109
TMTC3,11110
KITLG,11111
DUSP6,11112
POC1B,11113
GALNT4,11114
ATP2B1,11115
EPYC,11116
KERA,11117
LUM,11118
DCN,11119
BTG1,11120
C12orf74,11123
PLEKHG7,11124
EEA1,11125
NUDT4,11126
UBE2N,11127
MRPL42,11128
SOCS2,11129
CRADD,11130
PLXNC1,11131
TMCC3,11133
NDUFA12,11134
NR2C1,11135
FGD6,11136
VEZT,11137
METAP2,11138
USP44,11139
NTN4,11140
SNRPF,11141
CCDC38,11142
AMDHD1,11143
HAL,11144
LTA4H,11145
ELK3,11146
CDK17,11147
NEDD1,11149
TMPO,11151
SLC25A3,11152
SNORA53,11153
IKBIP,11154
APAF1,11155
ANKS1B,11156
FAM71C,11157
UHRF1BP1L,11158
ACTR6,11160
SCYL2,11162
SLC17A8,11163
NR1H4,11164
GAS2L3,11165
ANO4,11166
SLC5A8,11167
UTP20,11168
ARL1,11169
SPIC,11170
MYBPC1,11171
CHPT1,11172
SYCP3,11173
GNPTAB,11174
DRAM1,11175
CCDC53,11176
NUP37,11177
PMCH,11178
IGF1,11179
PAH,11180
ASCL1,11181
STAB2,11183
NT5DC3,11184
HSP90B1,11185
C12orf73,11186
TDG,11187
GLT8D2,11188
HCFC2,11189
NFYB,11190
TXNRD1,11191
EID3,11192
CHST11,11193
SLC41A2,11194
C12orf45,11195
ALDH1L2,11196
KIAA1033,11197
APPL2,11198
C12orf75,11199
NUAK1,11200
CKAP4,11201
TCP11L2,11202
POLR3B,11203
RFX4,11204
RIC8B,11205
CRY1,11208
BTBD11,11209
PWP1,11210
PRDM4,11211
ASCL4,11212
FICD,11215
SART3,11216
ISCU,11217
TMEM119,11218
SELPLG,11219
CORO1C,11220
SSH1,11221
DAO,11222
SVOP,11223
USP30,11224
ALKBH2,11225
UNG,11226
ACACB,11227
FOXN4,11228
MYO1H,11229
KCTD10,11230
UBE3B,11231
MMAB,11232
MVK,11233
TRPV4,11234
GLTP,11235
TCHP,11236
GIT2,11237
ANKRD13A,11238
IFT81,11240
ATP2A2,11241
ANAPC7,11242
ARPC3,11243
GPN3,11244
VPS29,11245
RAD9B,11246
PPTC7,11247
TCTN1,11248
HVCN1,11249
PPP1CC,11250
CCDC63,11251
MYL2,11252
CUX2,11253
FAM109A,11254
SH2B3,11255
ATXN2,11256
BRAP,11257
ACAD10,11258
ALDH2,11259
MAPKAPK5,11260
TMEM116,11261
ERP29,11262
NAA25,11263
TRAFD1,11264
PTPN11,11265
RPL6,11266
RPH3A,11267
OAS1,11268
OAS3,11269
OAS2,11270
DTX1,11271
RASAL1,11272
DDX54,11274
IQCD,11276
TPCN1,11277
PLBD2,11279
SDS,11280
SDSL,11281
RBM19,11283
TBX5,11284
TBX3,11285
MED13L,11286
MAP1LC3B2,11287
C12orf49,11288
HRK,11290
FBXW8,11291
TESC,11292
FBXO21,11293
NOS1,11294
KSR2,11295
RFC5,11296
WSB2,11297
VSIG10,11298
PEBP1,11299
TAOK3,11300
SUDS3,11301
SRRM4,11302
HSPB8,11303
CCDC60,11304
TMEM233,11305
PRKAB1,11306
CIT,11307
CCDC64,11308
RAB35,11309
GCN1L1,11310
RPLP0,11311
PXN,11312
SIRT4,11313
PLA2G1B,11314
MSI1,11315
COX6A1,11316
GATC,11317
TRIAP1,11318
DYNLL1,11319
COQ5,11320
RNF10,11321
POP5,11322
CABP1,11323
MLEC,11324
UNC119B,11325
ACADS,11326
SPPL3,11327
HNF1A,11328
C12orf43,11329
OASL,11330
P2RX7,11331
P2RX4,11332
CAMKK2,11333
ANAPC5,11334
RNF34,11335
KDM2B,11336
ORAI1,11337
MORN3,11338
TMEM120B,11339
RHOF,11340
SETD1B,11341
HPD,11342
PSMD9,11343
WDR66,11344
BCL7A,11345
MLXIP,11346
IL31,11348
B3GNT4,11349
DIABLO,11350
VPS33A,11351
CLIP1,11352
ZCCHC8,11353
RSRC2,11354
KNTC1,11355
DENR,11356
CCDC62,11357
HIP1R,11358
VPS37B,11359
ABCB9,11360
ARL6IP4,11361
OGFOD2,11362
PITPNM2,11363
MPHOSPH9,11364
C12orf65,11365
CDK2AP1,11366
SBNO1,11367
SETD8,11368
RILPL2,11369
SNRNP35,11370
RILPL1,11371
TMED2,11372
DDX55,11373
EIF2B1,11374
ATP6V0A2,11375
GTF2H3,11376
TCTN2,11377
DNAH10,11378
CCDC92,11379
ZNF664,11380
FAM101A,11381
NCOR2,11382
SCARB1,11383
UBC,11384
DHX37,11385
BRI3BP,11386
AACS,11387
TMEM132B,11388
TMEM132C,11389
SLC15A4,11390
GLT1D1,11391
TMEM132D,11392
FZD10,11393
PIWIL1,11394
RIMBP2,11395
STX2,11396
RAN,11397
GPR133,11398
MMP17,11399
ULK1,11400
PUS1,11401
EP400,11402
EP400NL,11404
DDX51,11405
GALNT9,11406
NOC4L,11407
FBRSL1,11408
ANKLE2,11409
CHFR,11410
GOLGA3,11411
P2RX2,11412
PGAM5,11413
POLE,11414
PXMP2,11415
ZNF10,11416
ZNF140,11417
ZNF268,11418
ZNF26,11419
ZNF605,11420
ZNF84,11421
TUBA3C,11422
TPTE2,11423
MPHOSPH8,11424
PSPC1,11425
ZMYM5,11426
ZMYM2,11427
GJA3,11428
GJB2,11429
CRYL1,11430
GJB6,11431
IFT88,11432
N6AMT2,11434
XPO4,11435
LATS2,11436
SAP18,11437
SKA3,11438
ZDHHC20,11440
FGF9,11441
SGCG,11442
SACS,11443
C1QTNF9B,11444
MIPEP,11445
SPATA13,11446
TNFRSF19,11447
C1QTNF9,11448
PARP4,11449
ATP12A,11450
RNF17,11451
CENPJ,11452
PABPC3,11454
MTMR6,11455
NUPL1,11456
ATP8A2,11457
SHISA2,11458
RNF6,11459
CDK8,11460
WASF3,11461
GPR12,11462
USP12,11463
RPL21,11464
RASL11A,11466
GTF3A,11467
MTIF3,11468
LNX2,11469
POLR1D,11470
ATP5EP2,11472
CDX2,11473
PDX1,11474
FLT3,11475
PAN3,11476
FLT1,11477
POMP,11478
SLC46A3,11479
MTUS2,11480
SLC7A1,11481
UBL3,11482
KATNAL1,11483
HMGB1,11484
USPL1,11485
ALOX5AP,11486
HSPH1,11487
B3GALTL,11488
RXFP2,11489
EEF1DP3,11490
FRY,11491
BRCA2,11493
N4BP2L2,11495
PDS5B,11496
KL,11497
STARD13,11498
RFC3,11499
NBEA,11500
MAB21L1,11501
DCLK1,11502
SOHLH2,11503
SPG20,11504
CCNA1,11505
RFXAP,11506
SMAD9,11507
ALG5,11508
EXOSC8,11509
CSNK1A1L,11510
POSTN,11511
TRPC4,11512
UFM1,11513
FREM2,11514
STOML3,11515
NHLRC3,11516
COG6,11518
FOXO1,11519
MRPS31,11520
SLC25A15,11521
ELF1,11522
WBP4,11523
KBTBD6,11524
KBTBD7,11525
MTRF1,11526
NAA16,11527
DGKH,11528
AKAP11,11529
TNFSF11,11530
DNAJC15,11531
ENOX1,11532
EPSTI1,11533
CCDC122,11534
SERP2,11535
TSC22D1,11536
NUFIP1,11537
GTF2F2,11539
KCTD4,11540
TPT1,11541
SLC25A30,11542
COG3,11543
SPERT,11545
SIAH3,11546
ZC3H13,11547
CPB2,11548
LCP1,11549
LRCH1,11550
ESD,11551
HTR2A,11552
SUCLA2,11553
NUDT15,11554
MED4,11555
ITM2B,11556
RB1,11557
LPAR6,11558
RCBTB2,11559
CYSLTR2,11560
FNDC3A,11561
MLNR,11562
CDADC1,11563
CAB39L,11564
SETDB2,11565
PHF11,11566
RCBTB1,11567
ARL11,11568
EBPL,11569
KPNA3,11570
DLEU1,11571
DLEU2,11572
GUCY1B2,11574
KCNRG,11575
RNASEH2B,11576
TRIM13,11577
FAM124A,11578
INTS6,11580
WDFY2,11581
DHRS12,11582
CCDC70,11583
ATP7B,11584
ALG11,11585
UTP14C,11586
NEK5,11587
NEK3,11588
VPS36,11590
CKAP2,11591
HNRNPA1L2,11592
SUGT1,11593
LECT1,11594
PCDH8,11595
OLFM4,11596
PRR20A,11597
PRR20B,11598
PRR20C,11599
PRR20D,11600
PCDH17,11601
DIAPH3,11602
TDRD3,11603
PCDH20,11604
PCDH9,11605
KLHL1,11606
DACH1,11608
DIS3,11609
PIBF1,11610
KLF5,11611
KLF12,11612
TBC1D4,11613
COMMD6,11614
UCHL3,11615
LMO7,11616
KCTD12,11617
CLN5,11618
FBXL3,11619
MYCBP2,11620
SCEL,11621
SLAIN1,11622
EDNRB,11623
POU4F1,11624
RNF219,11625
RBM26,11626
NDFIP2,11627
SPRY2,11628
SLITRK1,11629
SLITRK6,11630
SLITRK5,11631
MIR17HG,11632
GPC5,11633
GPC6,11634
SNORD22,11635
DCT,11636
TGDS,11637
GPR180,11638
SOX21,11639
ABCC4,11640
CLDN10,11641
DZIP1,11642
DNAJC3,11643
UGGT2,11644
OXGR1,11646
MBNL2,11647
RAP2A,11648
IPO5,11649
FARP1,11650
RNF113B,11651
STK24,11652
SLC15A1,11653
DOCK9,11654
UBAC2,11655
GPR18,11656
GPR183,11657
TM9SF2,11658
CLYBL,11659
ZIC5,11660
ZIC2,11661
PCCA,11662
TMTC4,11663
NALCN,11664
ITGBL1,11665
FGF14,11666
TPP2,11667
KDELC1,11668
BIVM,11669
ERCC5,11670
SLC10A2,11671
DAOA,11672
EFNB2,11673
ARGLU1,11674
SNORD31,11676
LIG4,11677
TNFSF13B,11679
MYO16,11680
IRS2,11681
COL4A1,11682
COL4A2,11683
RAB20,11684
CARKD,11685
CARS2,11686
ING1,11687
ANKRD10,11688
ARHGEF7,11689
SOX1,11691
TUBGCP3,11692
ATP11A,11694
MCF2L,11695
F7,11696
F10,11697
PROZ,11698
PCID2,11699
CUL4A,11700
LAMP1,11701
GRTP1,11702
DCUN1D2,11704
TMCO3,11705
TFDP1,11706
ATP4B,11707
GAS6,11708
GRK1,11709
RASA3,11710
CDC16,11711
UPF3A,11712
OR4K1,11717
OR4N2,11721
POTEG,11723
OR4L1,11724
OR4K17,11725
OR4N5,11726
TTC5,11730
CCNB1IP1,11731
PARP2,11734
TEP1,11735
KLHL33,11736
OSGEP,11737
APEX1,11738
TMEM55B,11739
PNP,11740
RNASE10,11741
RNASE9,11742
RNASE11,11743
RNASE12,11744
ANG,11746
RNASE4,11747
EDDM3A,11748
EDDM3B,11749
RNASE6,11750
RNASE1,11751
RNASE2,11752
RNASE3,11753
SLC39A2,11754
NDRG2,11755
TPPP2,11756
RNASE13,11757
RNASE7,11758
ZNF219,11760
HNRNPC,11762
RPGRIP1,11763
SUPT16H,11764
CHD8,11765
SNORD9,11766
SNORD8,11767
RAB2B,11768
TOX4,11769
METTL3,11770
SALL2,11771
OR10G3,11772
ABHD4,11774
DAD1,11775
OXA1L,11777
SLC7A7,11778
MRPL52,11779
MMP14,11780
LRP10,11781
REM2,11782
RBM23,11783
PRMT5,11784
HAUS4,11785
C14orf93,11786
PSMB5,11787
PSMB11,11788
CDH24,11789
ACIN1,11790
C14orf119,11791
CEBPE,11792
SLC7A8,11793
HOMEZ,11794
PPP1R3E,11795
BCL2L2,11796
PABPN1,11797
SLC22A17,11798
EFS,11799
IL25,11800
CMTM5,11801
MYH6,11802
MYH7,11803
NGDN,11804
THTPA,11805
AP1G2,11806
JPH4,11807
DHRS2,11808
DHRS4,11809
DHRS4L2,11810
LRRC16B,11812
CPNE6,11813
NRL,11814
PCK2,11815
DCAF11,11816
FITM1,11817
PSME1,11818
PSME2,11819
RNF31,11820
IRF9,11821
REC8,11822
IPO4,11823
TM9SF1,11824
CHMP4A,11825
TSSK4,11826
MDP1,11827
NEDD8,11828
GMPR2,11829
TINF2,11830
TGM1,11831
RABGGTA,11832
DHRS1,11833
CIDEB,11834
LTB4R2,11835
LTB4R,11836
ADCY4,11837
RIPK3,11838
NFATC4,11839
NYNRIN,11840
KHNYN,11842
SDR39U1,11843
CMA1,11844
CTSG,11845
GZMH,11846
GZMB,11847
STXBP6,11848
NOVA1,11849
FOXG1,11851
PRKD1,11852
G2E3,11853
SCFD1,11854
COCH,11855
STRN3,11856
AP4S1,11857
HECTD1,11858
HEATR5A,11859
NUBPL,11860
ARHGAP5,11861
AKAP6,11862
NPAS3,11863
EGLN3,11864
EAPP,11865
SNX6,11866
CFL2,11867
BAZ1A,11868
SRP54,11869
FAM177A1,11870
PPP2R3C,11871
KIAA0391,11872
PSMA6,11873
NFKBIA,11874
INSM2,11875
RALGAPA1,11876
BRMS1L,11877
MBIP,11878
PAX9,11880
SLC25A21,11881
MIPOL1,11882
FOXA1,11883
SSTR1,11884
CLEC14A,11885
SEC23A,11886
TRAPPC6B,11887
PNN,11888
MIA2,11889
CTAGE5,11890
FBXO33,11891
KLHL28,11895
FAM179B,11896
PRPF39,11897
FKBP3,11899
FANCM,11900
RPL10L,11901
MDGA2,11902
RPS29,11903
MGAT2,11904
RPL36AL,11905
POLE2,11906
KLHDC1,11907
KLHDC2,11908
ARF6,11909
C14orf183,11911
SOS2,11912
L2HGDH,11913
ATP5S,11914
CDKL1,11915
MAP4K5,11916
ATL1,11917
SAV1,11918
NIN,11919
PYGL,11920
ABHD12B,11921
TRIM9,11922
TMX1,11923
FRMD6,11924
GNG2,11925
C14orf166,11926
NID2,11927
PTGDR,11928
PTGER2,11929
TXNDC16,11930
GPR137C,11931
ERO1L,11932
PSMC6,11933
STYX,11934
GNPNAT1,11935
FERMT2,11936
DDHD1,11937
BMP4,11938
CDKN3,11939
GMFB,11941
CGRRF1,11942
SAMD4A,11943
GCH1,11944
WDHD1,11945
SOCS4,11946
MAPK1IP1L,11947
LGALS3,11948
DLGAP5,11949
FBXO34,11950
TBPL2,11951
KTN1,11952
RPL13AP3,11953
PELI2,11954
OTX2,11955
EXOC5,11956
NAA30,11957
C14orf105,11958
C14orf37,11960
ACTR10,11961
PSMA3,11962
ARID4A,11963
TOMM20L,11964
TIMM9,11965
KIAA0586,11966
DACT1,11967
DAAM1,11968
GPR135,11969
JKAMP,11970
RTN1,11971
DHRS7,11972
PPM1A,11973
C14orf39,11974
SIX6,11975
SIX1,11976
SIX4,11977
MNAT1,11978
TRMT5,11979
SLC38A6,11980
PRKCH,11981
TMEM30B,11982
HIF1A,11983
SNAPC1,11984
SYT16,11985
KCNH5,11986
RHOJ,11987
GPHB5,11988
PPP2R5E,11989
WDR89,11990
SGPP1,11991
SYNE2,11992
ESR2,11993
MTHFD1,11994
ZBTB25,11995
AKAP5,11996
ZBTB1,11997
HSPA2,11998
PLEKHG3,11999
SPTB,12000
CHURC1,12001
GPX2,12002
RAB15,12003
FNTB,12004
MAX,12005
FUT8,12006
GPHN,12007
FAM71D,12008
MPP5,12009
ATP6V1D,12010
EIF2S1,12011
PLEK2,12012
TMEM229B,12013
PLEKHH1,12014
PIGH,12015
ARG2,12016
VTI1B,12017
RDH11,12018
RDH12,12019
ZFYVE26,12020
ZFP36L1,12021
ACTN1,12022
DCAF5,12023
EXD2,12024
ERH,12025
SLC39A9,12026
SLC10A1,12028
SMOC1,12029
SLC8A3,12030
COX16,12032
SYNJ2BP,12033
ADAM21,12034
ADAM20,12035
MED6,12036
TTC9,12037
MAP3K9,12038
PCNX,12039
SIPA1L1,12040
RGS6,12042
DPF3,12043
DCAF4,12044
ZFYVE1,12045
RBM25,12046
PSEN1,12047
PAPLN,12048
NUMB,12049
HEATR4,12050
C14orf169,12051
ACOT1,12052
ACOT2,12053
ACOT4,12054
ACOT6,12055
DNAL1,12056
PNMA1,12057
PTGR2,12058
ZNF410,12059
FAM161B,12060
COQ6,12061
ENTPD5,12062
ALDH6A1,12063
LIN52,12064
VSX2,12065
ABCD4,12066
NPC2,12067
ISCA2,12068
LTBP2,12069
FCF1,12070
YLPM1,12071
DLST,12073
RPS6KL1,12074
PGF,12075
EIF2B2,12076
MLH3,12077
ACYP1,12078
NEK9,12079
TMED10,12080
FOS,12081
JDP2,12082
BATF,12083
FLVCR2,12084
TTLL5,12085
C14orf1,12086
TGFB3,12087
ESRRB,12088
VASH1,12089
ANGEL1,12090
TMEM63C,12093
ZDHHC22,12094
NGB,12095
POMT2,12096
GSTZ1,12097
TMED8,12098
AHSA1,12099
ISM2,12100
SPTLC2,12101
ALKBH1,12102
SNW1,12103
C14orf178,12104
ADCK1,12105
NRXN3,12106
DIO2,12107
TSHR,12108
GTF2A1,12109
STON2,12110
SEL1L,12111
FLRT2,12112
GALC,12113
KCNK10,12115
SPATA7,12116
PTPN21,12117
ZC3H14,12118
EML5,12119
TTC8,12120
FOXN3,12121
TDP1,12122
KCNK13,12123
PSMC1,12124
CALM1,12125
TTC7B,12126
RPS6KA5,12127
C14orf159,12128
CCDC88C,12131
SMEK1,12132
CATSPERB,12133
TC2N,12134
FBLN5,12135
TRIP11,12136
ATXN3,12137
NDUFB1,12138
CPSF2,12139
RIN3,12141
LGMN,12142
GOLGA5,12143
CHGA,12144
ITPK1,12145
MOAP1,12146
C14orf142,12147
UBR7,12148
BTBD7,12149
PRIMA1,12151
ASB2,12153
OTUB2,12154
DDX24,12155
IFI27L1,12156
IFI27,12157
PPP4R4,12159
SERPINA10,12160
SERPINA6,12161
SERPINA1,12162
SERPINA11,12163
SERPINA9,12164
SERPINA12,12165
SERPINA4,12166
SERPINA5,12167
SERPINA3,12168
GSC,12169
DICER1,12170
CLMN,12171
GLRX5,12173
TCL6,12174
TCL1B,12175
TCL1A,12176
BDKRB2,12178
BDKRB1,12179
ATG2B,12180
AK7,12181
PAPOLA,12182
VRK1,12183
BCL11B,12186
SETD3,12187
CCNK,12188
CCDC85C,12189
HHIPL1,12190
CYP46A1,12191
EML1,12192
EVL,12193
DEGS2,12194
YY1,12195
SLC25A29,12196
WARS,12197
WDR25,12198
BEGAIN,12199
DLK1,12200
MEG3,12201
RTL1,12202
MEG8,12203
DIO3,12205
PPP2R5C,12206
DYNC1H1,12207
HSP90AA1,12208
WDR20,12209
ZNF839,12210
CINP,12211
TECPR2,12212
ANKRD9,12213
RCOR1,12214
TRAF3,12215
AMN,12216
CDC42BPB,12217
TNFAIP2,12218
EIF5,12219
MARK3,12221
CKB,12222
TRMT61A,12223
BAG5,12224
KLC1,12225
XRCC3,12226
ZFYVE21,12227
PPP1R13B,12228
C14orf2,12229
TDRD9,12230
ASPG,12231
KIF26A,12232
C14orf180,12234
INF2,12235
ADSSL1,12236
SIVA1,12237
AKT1,12238
ZBTB42,12239
PLD4,12240
AHNAK2,12241
C14orf79,12242
CDCA4,12243
JAG2,12245
NUDT14,12246
BRF1,12247
BTBD6,12248
PACS2,12249
MTA1,12250
CRIP2,12251
C14orf80,12252
CRIP1,12253
TMEM121,12256
CYFIP1,12257
GOLGA8DP,12260
HERC2P2,12261
NIPA1,12262
NIPA2,12263
OR4N4,12265
TUBGCP5,12267
MKRN3,12268
MAGEL2,12269
NDN,12270
SNRPN,12273
SNURF,12274
SNORD109B,12275
UBE3A,12276
ATP10A,12277
GABRB3,12278
GABRA5,12279
GABRG3,12280
OCA2,12281
HERC2,12282
APBA2,12283
ARHGAP11B,12284
CHRFAM7A,12285
FAM189A1,12286
GOLGA8F,12287
GOLGA8G,12288
NDNL2,12289
TJP1,12290
MTMR10,12291
TRPM1,12292
KLF13,12293
OTUD7A,12294
ARHGAP11A,12295
CHRNA7,12296
SCG5,12297
GREM1,12298
FMN1,12299
RYR3,12300
AVEN,12301
CHRM5,12302
PGBD4,12303
SLC12A6,12304
NOP10,12305
LPCAT4,12306
GOLGA8A,12307
GOLGA8B,12308
GJD2,12309
ACTC1,12310
AQR,12311
ZNF770,12312
C15orf41,12313
MEIS2,12314
TMCO5A,12315
SPRED1,12316
FAM98B,12317
RASGRP1,12318
C15orf54,12320
THBS1,12321
FSIP1,12322
EIF2AK4,12324
SRP14,12325
BMF,12326
BUB1B,12327
PAK6,12328
PLCB2,12330
C15orf52,12331
DISP2,12333
IVD,12334
BAHD1,12335
CHST14,12336
C15orf57,12337
RPUSD2,12338
CASC5,12339
RAD51,12340
GCHFR,12341
DNAJC17,12343
ZFYVE19,12344
PPP1R14D,12345
SPINT1,12346
RHOV,12347
VPS18,12348
DLL4,12349
INO80,12351
EXD1,12352
OIP5,12353
NUSAP1,12354
NDUFAF1,12355
RTF1,12356
ITPKA,12357
LTK,12358
RPAP1,12359
TYRO3,12360
MGA,12361
MAPKBP1,12362
SPTBN5,12363
EHD4,12364
PLA2G4E,12365
PLA2G4D,12366
PLA2G4F,12367
VPS39,12368
TMEM87A,12369
GANC,12370
CAPN3,12371
SNAP23,12372
LRRC57,12373
HAUS2,12374
CDAN1,12375
TTBK2,12376
UBR1,12377
EPB42,12378
TMEM62,12379
CCNDBP1,12380
TGM5,12381
TGM7,12382
LCMT2,12383
ADAL,12384
ZSCAN29,12385
TUBGCP4,12386
TP53BP1,12387
MAP1A,12388
PPIP5K1,12389
CATSPER2,12391
CKMT1A,12392
CKMT1B,12393
STRC,12394
PDIA3,12395
ELL3,12396
SERF2,12397
MFAP1,12399
WDR76,12400
FRMD5,12401
CASC4,12402
CTDSPL2,12403
EIF3J,12404
SPG11,12405
PATL2,12406
B2M,12407
TRIM69,12408
C15orf43,12409
SORD,12410
DUOX2,12411
DUOXA1,12413
DUOX1,12414
SHF,12415
GATM,12417
SPATA5L1,12418
C15orf48,12419
SLC30A4,12420
SQRDL,12421
SEMA6D,12422
SLC24A5,12423
MYEF2,12424
SLC12A1,12426
DUT,12427
FBN1,12428
CEP152,12429
SHC4,12430
EID1,12431
SECISBP2L,12432
COPS2,12433
GALK2,12434
FGF7,12435
DTWD1,12436
ATP8B4,12437
SLC27A2,12438
HDC,12439
GABPB1,12440
USP8,12441
USP50,12442
TRPM7,12443
SPPL2A,12444
AP4E1,12445
TNFAIP8L3,12446
CYP19A1,12447
DMXL2,12449
SCG3,12450
LYSMD2,12451
TMOD2,12452
TMOD3,12453
LEO1,12454
MAPK6,12455
BCL2L10,12456
GNB5,12457
MYO5C,12458
MYO5A,12459
ARPP19,12460
ONECUT1,12461
WDR72,12462
UNC13C,12463
RSL24D1,12464
RAB27A,12465
PIGB,12466
CCPG1,12467
DYX1C1,12468
PYGO1,12469
PRTG,12470
NEDD4,12471
RFX7,12472
TEX9,12473
MNS1,12474
ZNF280D,12475
TCF12,12476
CGNL1,12477
GCOM1,12478
ALDH1A2,12479
AQP9,12480
LIPC,12481
ADAM10,12482
FAM63B,12483
RNF111,12484
SLTM,12485
CCNB2,12486
MYO1E,12487
LDHAL6B,12488
FAM81A,12489
GCNT3,12490
GTF2A2,12491
BNIP2,12492
FOXB1,12493
ANXA2,12494
RORA,12496
VPS13C,12497
TLN2,12500
TPM1,12501
LACTB,12502
RPS27L,12503
RAB8B,12504
APH1B,12505
CA12,12506
USP3,12507
FBXL22,12508
HERC1,12509
DAPK2,12510
FAM96A,12511
SNX1,12512
SNX22,12513
PPIB,12514
CSNK1G1,12515
KIAA0101,12516
TRIP4,12517
ZNF609,12518
OAZ2,12519
RBPMS2,12520
PIF1,12521
PLEKHO2,12522
ANKDD1A,12523
SPG21,12524
MTFMT,12525
RASL12,12526
KBTBD13,12527
PDCD7,12528
CLPX,12529
CILP,12530
PARP16,12531
IGDCC3,12532
IGDCC4,12533
DPP8,12534
PTPLAD1,12535
SLC24A1,12536
DENND4A,12537
RAB11A,12538
MEGF11,12539
DIS3L,12540
TIPIN,12541
MAP2K1,12543
SNAPC5,12544
RPL4,12545
SNORD18C,12546
SNORD16,12547
SNORD18B,12549
ZWILCH,12550
LCTL,12551
SMAD6,12552
SMAD3,12553
AAGAB,12554
IQCH,12555
C15orf61,12556
MAP2K5,12557
PIAS1,12558
CALML4,12559
CLN6,12560
FEM1B,12561
ITGA11,12562
CORO2B,12563
ANP32A,12564
SPESP1,12565
NOX5,12566
GLCE,12567
PAQR5,12568
KIF23,12569
RPLP1,12570
TLE3,12571
UACA,12572
LARP6,12573
LRRC49,12574
THAP10,12575
THSD4,12576
NR2E3,12578
MYO9A,12579
SENP8,12580
GRAMD2,12581
PARP6,12582
CELF6,12583
HEXA,12584
ARIH1,12586
HIGD2B,12588
BBS4,12589
ADPGK,12590
NEO1,12591
HCN4,12592
NPTN,12594
CD276,12595
C15orf59,12596
TBC1D21,12597
LOXL1,12598
STOML1,12599
PML,12600
GOLGA6A,12601
ISLR2,12602
ISLR,12603
STRA6,12604
CCDC33,12605
CYP11A1,12606
SEMA7A,12607
UBL7,12608
ARID3B,12609
CLK3,12610
EDC3,12611
CYP1A1,12612
CYP1A2,12613
CSK,12614
LMAN1L,12615
CPLX3,12616
ULK3,12617
SCAMP2,12618
MPI,12619
COX5A,12620
RPP25,12621
SCAMP5,12622
PPCDC,12623
C15orf39,12624
COMMD4,12627
NEIL1,12628
MAN2C1,12629
SIN3A,12630
PTPN9,12631
SNUPN,12632
IMP3,12633
SNX33,12634
CSPG4,12635
ODF3L1,12636
UBE2Q2,12638
FBXO22,12639
NRG4,12640
C15orf27,12641
ETFA,12642
ISL2,12643
SCAPER,12644
RCN2,12645
PSTPIP1,12646
TSPAN3,12647
HMG20A,12648
LINGO1,12649
TBC1D2B,12650
IDH3A,12653
ACSBG1,12654
DNAJA4,12655
WDR61,12656
CRABP1,12657
IREB2,12658
PSMA4,12659
CHRNA5,12660
CHRNA3,12661
CHRNB4,12662
ADAMTS7,12663
MORF4L1,12664
CTSH,12665
RASGRF1,12666
ANKRD34C,12667
TMED3,12668
KIAA1024,12669
MTHFS,12670
ST20,12671
BCL2A1,12673
ZFAND6,12674
FAH,12675
ARNT2,12676
MESDC2,12678
MESDC1,12679
C15orf26,12680
IL16,12681
STARD5,12682
TMC3,12683
MEX3B,12684
EFTUD1,12685
FAM154B,12686
RPS17,12687
CPEB1,12688
AP3B2,12689
FSD2,12690
WHAMM,12691
